"Age","DHB","demography","measure","number","QtYR","Demogfacet"
"18 months","Southern","Dep0304","eligible","633","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0304","eligible","75","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0304","eligible","354","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0304","eligible","1095","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0304","eligible","97","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0304","eligible","1803","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0304","eligible","100","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0304","eligible","154","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","National Total","Dep0304","eligible","11078","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0304","eligible","969","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Bay of Plenty","Dep0304","eligible","658","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Canterbury","Dep0304","eligible","1166","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Capital and Coast","Dep0304","eligible","503","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Counties Manukau","Dep0304","eligible","1095","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hawke's Bay","Dep0304","eligible","357","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Hutt Valley","Dep0304","eligible","347","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Lakes","Dep0304","eligible","208","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","MidCentral","Dep0304","eligible","530","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Nelson Marlborough","Dep0304","eligible","415","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Northland","Dep0304","eligible","378","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","South Canterbury","Dep0304","eligible","162","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Southern","Dep0304","eligible","659","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Tairawhiti","Dep0304","eligible","64","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Taranaki","Dep0304","eligible","389","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waikato","Dep0304","eligible","1065","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Wairarapa","Dep0304","eligible","81","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Waitemata","Dep0304","eligible","1766","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","West Coast","Dep0304","eligible","113","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Whanganui","Dep0304","eligible","153","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","National Total","Dep0304","eligible","11763","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Auckland","Dep0304","eligible","928","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Bay of Plenty","Dep0304","eligible","754","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Canterbury","Dep0304","eligible","1146","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Capital and Coast","Dep0304","eligible","559","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Counties Manukau","Dep0304","eligible","1129","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hawke's Bay","Dep0304","eligible","377","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Hutt Valley","Dep0304","eligible","370","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Lakes","Dep0304","eligible","234","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","MidCentral","Dep0304","eligible","494","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Nelson Marlborough","Dep0304","eligible","512","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Northland","Dep0304","eligible","457","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","South Canterbury","Dep0304","eligible","159","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Southern","Dep0304","eligible","700","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Tairawhiti","Dep0304","eligible","67","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Taranaki","Dep0304","eligible","370","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waikato","Dep0304","eligible","1170","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Wairarapa","Dep0304","eligible","94","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Waitemata","Dep0304","eligible","1971","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","West Coast","Dep0304","eligible","117","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"54 months","Whanganui","Dep0304","eligible","155","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","National Total","Dep0304","eligible","11682","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Auckland","Dep0304","eligible","969","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Bay of Plenty","Dep0304","eligible","767","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Canterbury","Dep0304","eligible","1221","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Capital and Coast","Dep0304","eligible","553","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Counties Manukau","Dep0304","eligible","1070","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hawke's Bay","Dep0304","eligible","376","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Hutt Valley","Dep0304","eligible","361","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Lakes","Dep0304","eligible","244","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","MidCentral","Dep0304","eligible","497","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Nelson Marlborough","Dep0304","eligible","506","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Northland","Dep0304","eligible","453","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","South Canterbury","Dep0304","eligible","158","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Southern","Dep0304","eligible","689","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Tairawhiti","Dep0304","eligible","66","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Taranaki","Dep0304","eligible","373","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waikato","Dep0304","eligible","1173","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Wairarapa","Dep0304","eligible","105","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Waitemata","Dep0304","eligible","1826","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","West Coast","Dep0304","eligible","113","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"5 years","Whanganui","Dep0304","eligible","162","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"Milestone age for CI","DHB of residence","Dep0304","full","# Fully immunised","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"6 months","National Total","Dep0304","full","8970","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Auckland","Dep0304","full","856","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Bay of Plenty","Dep0304","full","488","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Canterbury","Dep0304","full","1065","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Capital and Coast","Dep0304","full","418","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Counties Manukau","Dep0304","full","850","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hawke's Bay","Dep0304","full","259","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Hutt Valley","Dep0304","full","305","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Lakes","Dep0304","full","125","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"MidCentral","Dep0304","full","385","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Nelson Marlborough","Dep0304","full","332","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Northland","Dep0304","full","239","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"South Canterbury","Dep0304","full","125","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Southern","Dep0304","full","557","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Tairawhiti","Dep0304","full","63","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Taranaki","Dep0304","full","248","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waikato","Dep0304","full","812","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Wairarapa","Dep0304","full","71","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Waitemata","Dep0304","full","1555","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"West Coast","Dep0304","full","94","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
NA,"Whanganui","Dep0304","full","123","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","National Total","Dep0304","full","10285","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Auckland","Dep0304","full","957","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Bay of Plenty","Dep0304","full","592","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Canterbury","Dep0304","full","1190","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Capital and Coast","Dep0304","full","456","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Counties Manukau","Dep0304","full","995","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hawke's Bay","Dep0304","full","310","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Hutt Valley","Dep0304","full","335","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Lakes","Dep0304","full","163","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","MidCentral","Dep0304","full","419","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Nelson Marlborough","Dep0304","full","378","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Northland","Dep0304","full","324","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","South Canterbury","Dep0304","full","148","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Southern","Dep0304","full","598","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Tairawhiti","Dep0304","full","69","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Taranaki","Dep0304","full","278","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waikato","Dep0304","full","1011","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Wairarapa","Dep0304","full","82","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Waitemata","Dep0304","full","1740","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","West Coast","Dep0304","full","96","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"8 months","Whanganui","Dep0304","full","144","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","National Total","Dep0304","full","10638","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Auckland","Dep0304","full","967","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Bay of Plenty","Dep0304","full","628","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Canterbury","Dep0304","full","1225","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Capital and Coast","Dep0304","full","465","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Counties Manukau","Dep0304","full","1034","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hawke's Bay","Dep0304","full","321","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Hutt Valley","Dep0304","full","322","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Lakes","Dep0304","full","168","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","MidCentral","Dep0304","full","445","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Nelson Marlborough","Dep0304","full","403","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Northland","Dep0304","full","332","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","South Canterbury","Dep0304","full","149","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Southern","Dep0304","full","604","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Tairawhiti","Dep0304","full","75","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Taranaki","Dep0304","full","312","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waikato","Dep0304","full","1019","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Wairarapa","Dep0304","full","89","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Waitemata","Dep0304","full","1833","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","West Coast","Dep0304","full","101","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"12 months","Whanganui","Dep0304","full","146","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","National Total","Dep0304","full","9020","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Auckland","Dep0304","full","821","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Bay of Plenty","Dep0304","full","516","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Canterbury","Dep0304","full","1040","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Capital and Coast","Dep0304","full","441","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Counties Manukau","Dep0304","full","867","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hawke's Bay","Dep0304","full","276","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Hutt Valley","Dep0304","full","293","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Lakes","Dep0304","full","157","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","MidCentral","Dep0304","full","393","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Nelson Marlborough","Dep0304","full","344","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Northland","Dep0304","full","245","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","South Canterbury","Dep0304","full","131","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Southern","Dep0304","full","572","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Tairawhiti","Dep0304","full","61","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Taranaki","Dep0304","full","275","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waikato","Dep0304","full","808","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Wairarapa","Dep0304","full","81","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Waitemata","Dep0304","full","1500","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","West Coast","Dep0304","full","79","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"18 months","Whanganui","Dep0304","full","120","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","National Total","Dep0304","full","10107","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
"24 months","Auckland","Dep0304","full","925","1 April 2020 to 31 March 2021 (Excel, 75 KB).xlsx","Deprivation"
